Name	Start	Duration	Time Format	Type	Description
LFX - SL FOCUS	0:09.400	0:46.465	decimal	Cue	
LFX - FIX STUFF WASH	0:55.866	3:22.875	decimal	Cue	
LFX - MYSTICAL STAGE WASH	0:55.866	3:22.875	decimal	Cue	
LFX - SR FOCUS	0:55.866	2:19.783	decimal	Cue	
LFX - FULL STAGE WASH	3:15.650	1:03.110	decimal	Cue	
LFX - SR FOCUS	4:18.741	0:03.729	decimal	Cue	
LFX - FULL STAGE WASH	4:22.470	0:04.980	decimal	Cue	
