Name	Start	Duration	Time Format	Type	Description
LFX - FULL TAB WASH	0:00.000	0:56.898	decimal	Cue	
LFX - SPOTLIGHT FOCUS	0:56.898	0:25.092	decimal	Cue	
LFX - FULL TAB WASH	1:21.990	0:02.833	decimal	Cue	
